"","1","2","3","4","5","6","7"
"1",0.061425170242246,0.021317869248805,0,0.0423982743192125,0.0141946611832142,0.0351297234268785,0.0630963355903917
"2",0.0197323396838348,0.0301686214423843,0,0.0156676726190143,0.00199937129729117,0.0218018643883391,0.0289026319914875
"3",0,0,0,0,0,0,0
"4",0.0332390137261791,0.0151706302642427,0,0.0705127535612269,0.00533974545780407,0.0126298785408537,0.0526595330778658
"5",0.0148295391041681,0.00136399517267077,0,0.00588034901204945,0.000288219876340288,0.00361032265474996,0.0108292408743951
"6",0.0287636271298671,0.0241618123677158,0,0.01221377674284,0.00345448439196538,0.0581656417704184,0.0359290845028366
"7",0.050333833109014,0.026322091791562,0,0.0528960528245216,0.00941777185616408,0.0338144970163741,0.0823395697410758
